,time,dir0,snow_prec0,snowlevel0,mod0,wind_gust0,mslp0,temp0,rh0,visibility0,lhflx0,lwflx0,conv_prec0,prec0,swflx0,shflx0,cape0,cin0,cfh0,cfl0,cfm0,cft0,HGT5000,HGT8500,T5000,T8500,dir1,snow_prec1,snowlevel1,mod1,wind_gust1,mslp1,temp1,rh1,visibility1,lhflx1,lwflx1,conv_prec1,prec1,swflx1,shflx1,cape1,cin1,cfh1,cfl1,cfm1,cft1,HGT5001,HGT8501,T5001,T8501,dir2,snow_prec2,snowlevel2,mod2,wind_gust2,mslp2,temp2,rh2,visibility2,lhflx2,lwflx2,conv_prec2,prec2,swflx2,shflx2,cape2,cin2,cfh2,cfl2,cfm2,cft2,HGT5002,HGT8502,T5002,T8502,dir3,snow_prec3,snowlevel3,mod3,wind_gust3,mslp3,temp3,rh3,visibility3,lhflx3,lwflx3,conv_prec3,prec3,swflx3,shflx3,cape3,cin3,cfh3,cfl3,cfm3,cft3,HGT5003,HGT8503,T5003,T8503
0,2021-12-13 00:00:00,129.3329315185547,0.0,2099.724365234375,1.775483012199402,6.830982208251953,102234.546875,282.1448669433594,0.9538105726242064,24038.25,-0.4640548825263977,300.0018615722656,0.0,0.0,0.0,-14.715185165405272,0.0,-3.046874917345121e-05,0.0,0.0,0.0,0.0,5671.64013671875,1535.9229736328125,255.63194274902344,281.47711181640625,125.15111541748048,0.0,2096.435791015625,3.2573082447052,5.93098258972168,102231.3125,286.0478820800781,0.7947105169296265,24038.25,20.535945892333984,301.5018615722656,0.0,0.0,0.0,-1.5151855945587158,0.0,-3.046874917345121e-05,0.0294425785541534,0.0,0.0,0.0294425785541534,5672.60791015625,1536.9598388671875,255.6619415283203,281.4361267089844,136.0011749267578,0.0,2099.55078125,2.1065380573272705,5.730982780456543,102230.03125,286.1038818359375,0.8293105363845825,24038.25,8.935945510864258,302.70184326171875,0.0,0.0,0.0,-1.0151855945587158,0.0,-3.046874917345121e-05,0.0073420703411102,0.0,0.0,0.0073420703411102,5673.416015625,1538.1982421875,255.64393615722656,281.4721374511719,135.25973510742188,0.0,2087.702880859375,1.879961848258972,8.730981826782227,102247.046875,282.8538818359375,0.934910535812378,24038.25,1.3359451293945312,299.3018493652344,0.0,0.0,0.0,-12.015185356140137,0.0,-3.046874917345121e-05,0.0,0.0,0.0,0.0,5669.583984375,1532.9677734375,255.61993408203125,281.3601379394531
1,2021-12-13 01:00:00,132.2779998779297,0.0,2081.14599609375,2.3427610397338867,6.231078147888184,102182.828125,282.156005859375,0.9409937262535096,24039.046875,0.0192550662904977,300.1629333496094,0.0,0.0,0.0,-18.744457244873047,0.0,4.257812543073669e-05,0.0,0.0,0.0,0.0,5666.1728515625,1531.094970703125,255.3679351806641,281.36260986328125,122.88256072998048,0.0,2068.64501953125,4.30274772644043,7.131078243255615,102178.90625,286.10400390625,0.7808937430381775,24039.046875,30.719257354736328,301.3629455566406,0.0,0.0,0.0,-2.4444580078125,0.0,4.257812543073669e-05,0.0,0.0,0.0,0.0,5667.14111328125,1532.2230224609375,255.4159393310547,281.2246398925781,126.4511947631836,0.0,2082.770263671875,3.17441725730896,7.031078338623047,102176.75,286.0,0.8056937456130981,24039.046875,18.91925430297852,301.762939453125,0.0,0.0,0.0,-1.344457983970642,0.0,4.257812543073669e-05,0.0,0.0,0.0,0.0,5667.9130859375,1533.4630126953125,255.37994384765625,281.3756103515625,130.11392211914062,0.0,2062.489501953125,1.887356877326965,7.131078243255615,102198.328125,282.7239990234375,0.9289937615394592,24039.046875,1.6192550659179688,298.5629272460937,0.0,0.0,0.0,-12.544458389282228,0.0,4.257812543073669e-05,0.0,0.0,0.0,0.0,5664.0771484375,1528.2469482421875,255.35093688964844,281.1806335449219
2,2021-12-13 02:00:00,122.16631317138672,0.0,2108.394287109375,2.010711193084717,7.020888328552246,102150.109375,282.0565490722656,0.934366762638092,24037.544921875,0.3477447628974914,300.48565673828125,0.0,0.0,0.0,-16.678150177001953,0.0,-7.81249980263965e-07,0.0,0.0,0.0,0.0,5662.5927734375,1528.718017578125,255.17474365234372,281.687255859375,114.21356964111328,0.0,2085.787109375,3.609646797180176,7.520888328552246,102147.2734375,286.1685485839844,0.7695667743682861,24037.544921875,25.44774436950684,301.48565673828125,0.0,0.0,0.0,-2.278149366378784,0.0,-7.81249980263965e-07,0.0,0.0,0.0,0.0,5663.60107421875,1529.85205078125,255.23374938964844,281.4452514648437,124.72785186767578,0.0,2105.80712890625,3.020049571990967,6.520888328552246,102146.390625,286.1815490722656,0.794566810131073,24037.544921875,17.247745513916016,302.08563232421875,0.0,0.0,0.0,-1.9781494140625,0.0,-7.81249980263965e-07,0.0,0.0,0.0,0.0,5664.14501953125,1531.2840576171875,255.1937561035156,281.65625,123.55803680419922,0.0,2088.929931640625,1.5385088920593262,6.420888423919678,102164.7890625,282.632568359375,0.922266721725464,24037.544921875,1.7477447986602783,298.98565673828125,0.0,0.0,0.0,-13.378149032592772,0.0,-7.81249980263965e-07,0.0,0.0,0.0,0.0,5660.6328125,1525.781982421875,255.1427459716797,281.5012512207031
3,2021-12-13 03:00:00,116.34945678710938,0.0,2113.802978515625,1.824857234954834,7.933444023132324,102134.3828125,281.9784240722656,0.9278979897499084,24037.330078125,0.4790145754814148,299.3998413085937,0.0,0.0,0.0,-17.224170684814453,0.0,1.7578124243300408e-05,0.0,0.0,0.0,0.0,5657.5517578125,1526.6309814453125,255.09011840820312,281.7641906738281,126.627685546875,0.0,2091.529296875,2.648204803466797,5.633444309234619,102131.421875,286.47344970703125,0.7844980359077454,24037.330078125,12.779014587402344,301.8998413085937,0.0,0.0,0.0,-2.324169874191284,0.0,1.7578124243300408e-05,0.0,0.0,0.0,0.0,5658.583984375,1527.614990234375,255.1541290283203,281.524169921875,125.88953399658205,0.0,2106.91064453125,2.524550676345825,6.033444404602051,102131.9375,286.3974304199219,0.801397979259491,24037.330078125,10.779014587402344,302.1998596191406,0.0,0.0,0.0,-2.024169921875,0.0,1.7578124243300408e-05,0.0,0.0,0.0,0.0,5659.1240234375,1529.094970703125,255.09413146972656,281.6941833496094,111.14195251464844,0.0,2094.99072265625,1.302964448928833,8.633443832397461,102148.3984375,282.6114501953125,0.9125980138778688,24037.330078125,2.079014539718628,298.29986572265625,0.0,0.0,0.0,-14.624170303344728,0.0,1.7578124243300408e-05,0.0,0.0,0.0,0.0,5655.64794921875,1523.6669921875,255.06011962890625,281.58416748046875
4,2021-12-13 04:00:00,115.91455841064452,0.0,2082.23193359375,2.342436552047729,10.83098030090332,102108.4609375,281.97918701171875,0.9213448762893676,24038.564453125,0.8451309204101562,299.6750793457031,0.0,0.0,0.0,-21.094141006469727,0.0,-4.062500011059456e-05,0.066231369972229,0.0,0.0,0.066231369972229,5652.451171875,1523.6939697265625,255.04974365234372,281.4593811035156,103.13031005859376,0.0,2065.316162109375,3.405941963195801,9.630979537963867,102103.9765625,286.377197265625,0.7548449039459229,24038.564453125,22.84513092041016,301.5750732421875,0.0,0.0,0.0,-2.994140625,0.0,-4.062500011059456e-05,0.0752494633197784,0.0,0.0,0.0752494633197784,5653.451171875,1524.7919921875,255.14175415039065,281.265380859375,104.88042449951172,0.0,2081.7802734375,3.752749443054199,10.130979537963867,102104.296875,286.1141967773437,0.7702448964118958,24038.564453125,26.645130157470703,300.5750732421875,0.0,0.0,0.0,-2.294140577316284,0.0,-4.062500011059456e-05,0.0912038385868072,0.0,0.0,0.0912038385868072,5654.03076171875,1526.10205078125,255.0367431640625,281.4583740234375,110.5913314819336,0.0,2063.388916015625,1.716563701629639,10.030980110168455,102124.3984375,282.5372009277344,0.9098448753356934,24038.564453125,2.1451308727264404,298.37506103515625,0.0,0.0,0.0,-14.894140243530272,0.0,-4.062500011059456e-05,0.0586168467998504,0.0,0.0,0.0586168467998504,5650.56689453125,1520.780029296875,255.04075622558597,281.2733764648437
5,2021-12-13 05:00:00,129.79295349121094,0.0,2063.85009765625,2.573183536529541,11.533140182495115,102063.7734375,281.943115234375,0.9252488017082214,24039.591796875,0.7171356081962585,298.995361328125,0.0,0.0,0.0,-22.442577362060547,0.0,8.125000022118911e-06,0.22197026014328,0.0,0.0,0.22197026014328,5646.01318359375,1518.821044921875,254.9200592041016,281.3105773925781,116.84947967529295,0.0,2051.741943359375,4.199901580810547,10.533140182495115,102057.453125,286.3791198730469,0.7490488290786743,24039.591796875,31.117136001586918,301.2953491210937,0.0,0.0,0.0,-3.942578077316284,0.0,8.125000022118911e-06,0.2551331520080566,0.0,0.0,0.2551331520080566,5647.041015625,1519.948974609375,254.9900665283203,281.17059326171875,121.1911849975586,0.0,2062.5263671875,3.5854313373565674,10.133140563964844,102058.53125,286.2351379394531,0.7780488133430481,24039.591796875,22.81713485717773,301.995361328125,0.0,0.0,0.0,-2.642578125,0.0,8.125000022118911e-06,0.2558096945285797,0.0,0.0,0.2558096945285797,5647.55712890625,1521.0849609375,254.945068359375,281.29058837890625,126.67604064941406,0.0,2051.93359375,2.003846883773804,10.83314037322998,102081.453125,282.42510986328125,0.9135487675666808,24039.591796875,1.9171355962753296,297.19537353515625,0.0,0.0,0.0,-14.942578315734863,0.0,8.125000022118911e-06,0.1867470443248748,0.0,0.0,0.1867470443248748,5644.14501953125,1516.0889892578125,254.8860626220703,281.2005920410156
6,2021-12-13 06:00:00,130.77760314941406,0.0,2054.970458984375,2.4138307571411133,11.197626113891602,102083.7734375,281.8921813964844,0.9263913631439208,24038.71484375,0.6336730718612671,298.1584167480469,0.0,0.0,0.0,-21.261133193969727,0.0,3.2812498830026016e-05,0.1261447668075561,0.0,0.0,0.1261447668075561,5647.490234375,1519.52099609375,254.97525024414065,281.2068786621094,123.9781723022461,0.0,2039.26513671875,4.0734052658081055,10.697626113891602,102079.7734375,286.2421875,0.7524913549423218,24038.71484375,31.33367347717285,299.9584350585937,0.0,0.0,0.0,-3.061132907867432,0.0,3.2812498830026016e-05,0.178838849067688,0.0,0.0,0.178838849067688,5648.52978515625,1520.675048828125,255.02325439453125,281.036865234375,126.7763671875,0.0,2054.05126953125,3.368223190307617,9.897626876831056,102078.1328125,286.1891784667969,0.7805914282798767,24038.71484375,21.33367347717285,300.05841064453125,0.0,0.0,0.0,-2.2611327171325684,0.0,3.2812498830026016e-05,0.1751173138618469,0.0,0.0,0.1751173138618469,5648.93408203125,1521.883056640625,255.01524353027344,281.1868896484375,135.75997924804688,0.0,2042.133056640625,2.060977935791016,11.297626495361328,102101.6875,282.3251953125,0.9177914261817932,24038.71484375,1.733673095703125,296.55841064453125,0.0,0.0,0.0,-15.261133193969728,0.0,3.2812498830026016e-05,0.1170191168785095,0.0,0.0,0.1170191168785095,5645.6337890625,1516.8809814453125,254.90725708007807,281.09686279296875
7,2021-12-13 07:00:00,141.4514923095703,0.0,2050.0517578125,2.6029651165008545,9.086992263793944,102101.65625,281.8504333496094,0.9270421266555786,24039.748046875,0.4785888791084289,296.1784973144531,0.0,0.0,0.0,-23.262401580810547,0.0,-1.3671875422005542e-05,0.1200324296951294,0.0,0.0,0.1200324296951294,5649.14501953125,1520.5460205078125,254.9796905517578,281.156494140625,131.8274383544922,0.0,2028.7713623046875,4.042245388031006,9.286992073059082,102100.4609375,286.1414489746094,0.7544422149658203,24039.748046875,31.978588104248047,297.6784973144531,0.0,0.0,0.0,-2.46240234375,0.0,-1.3671875422005542e-05,0.1304736137390136,0.0,0.0,0.1304736137390136,5650.19287109375,1521.6280517578125,255.0396881103516,280.927490234375,125.35803985595705,0.0,2047.3717041015625,2.9821617603302,8.086992263793945,102097.140625,286.0554504394531,0.7772421836853027,24039.748046875,20.078588485717773,297.4784851074219,0.0,0.0,0.0,-1.46240234375,0.0,-1.3671875422005542e-05,0.1319449543952942,0.0,0.0,0.1319449543952942,5650.48876953125,1522.89599609375,255.01368713378903,281.1205139160156,145.6668701171875,0.0,2034.54345703125,2.3441452980041504,10.386991500854492,102119.1015625,282.2734375,0.9199421405792236,24039.748046875,1.6785888671875,294.6784973144531,0.0,0.0,0.0,-17.662403106689453,0.0,-1.3671875422005542e-05,0.113960862159729,0.0,0.0,0.113960862159729,5647.39306640625,1517.9759521484375,254.9126892089844,281.0195007324219
8,2021-12-13 08:00:00,143.8448944091797,0.0,2008.6207275390625,2.486116886138916,4.645679473876953,102124.2578125,281.85479736328125,0.9258460998535156,24037.37890625,0.3781204223632812,296.22772216796875,0.0,0.0,0.0,-22.894947052001957,0.0,-8.593749953433871e-05,0.0946611166000366,0.0,0.0,0.0946611166000366,5650.46484375,1522.6700439453125,254.8184967041016,280.78570556640625,124.4635009765625,0.0,1987.86083984375,3.0524935722351074,7.945679664611816,102127.4609375,286.1158142089844,0.7511460781097412,24037.37890625,23.278120040893555,296.927734375,0.0,0.0,0.0,-1.594946265220642,0.0,-8.593749953433871e-05,0.0949801802635192,0.0,0.0,0.0949801802635192,5651.55322265625,1523.7340087890625,254.9015045166016,280.5556945800781,132.24954223632812,0.0,2012.457763671875,2.6434452533721924,7.7456793785095215,102119.71875,286.2958068847656,0.7919461131095886,24037.37890625,13.578120231628418,297.927734375,0.0,0.0,0.0,-1.894946336746216,0.0,-8.593749953433871e-05,0.1047784686088562,0.0,0.0,0.1047784686088562,5651.76904296875,1524.81201171875,254.84950256347656,280.8157043457031,145.7548370361328,0.0,1994.6212158203125,2.16219162940979,10.045679092407228,102141.5,282.22979736328125,0.920246124267578,24037.37890625,1.4781204462051392,294.427734375,0.0,0.0,0.0,-16.594945907592773,0.0,-8.593749953433871e-05,0.0940056443214416,0.0,0.0,0.0940056443214416,5648.8291015625,1520.1280517578125,254.781494140625,280.6557006835937
9,2021-12-13 09:00:00,142.93511962890625,0.0,1973.859130859375,2.2066879272460938,6.428408145904541,102126.0078125,282.3522644042969,0.9149015545845032,24037.57421875,1.6950896978378296,295.0419311523437,0.0,0.0,45.900001525878906,-17.879688262939453,0.0,-0.00017187499906867745,0.0,0.0,0.0,0.0,5649.8798828125,1522.722900390625,254.79705810546875,280.4438781738281,127.22907257080078,0.0,1955.395263671875,2.976569175720215,6.228408336639404,102127.8515625,286.1192626953125,0.7465015053749084,24037.57421875,23.19508934020996,296.1419372558594,0.0,0.0,45.5,-1.579687476158142,0.0,-0.00017187499906867745,0.0,0.0,0.0,0.0,5650.9677734375,1523.7069091796875,254.8910675048828,280.2338562011719,142.07571411132812,0.0,1969.8043212890625,2.4730939865112305,7.728407859802246,102123.09375,286.4412536621094,0.8007015585899353,24037.57421875,10.19508934020996,297.94195556640625,0.0,0.0,45.20000076293945,-1.979687452316284,0.0,-0.00017187499906867745,0.0,0.0,0.0,0.0,5651.171875,1524.7677001953125,254.7950592041016,280.40386962890625,145.20115661621094,0.0,1975.66943359375,1.8398771286010744,9.328408241271973,102140.890625,282.6332397460937,0.9096015691757202,24037.57421875,2.395089626312256,293.5419311523437,0.0,0.0,46.59999847412109,-13.879687309265137,0.0,-0.00017187499906867745,0.0,0.0,0.0,0.0,5648.2158203125,1520.130859375,254.79006958007807,280.4638671875
